logN,q0,delta,depth,dnum_req,ok,err,auxBits,ksTech,QCount,logQ,logQ_bits,dnum,perPart,maxDigitBits,PCount,logP,logP_bits,logQP,logQP_bits,bound_tc128,margin,digits
15,60,69,9,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,69,9,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,69,9,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,69,9,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,69,9,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,70,9,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,45,10,1,1,,60,HYBRID,11,510,515,1,11,510,9,540,540,1050,1055,881,-169,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,45,10,2,1,,60,HYBRID,11,510,515,2,6,285,5,300,300,810,815,881,71,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,45,10,3,1,,60,HYBRID,11,510,515,3,4,195,4,240,240,750,755,881,131,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,45,10,4,1,,60,HYBRID,11,510,515,4,3,150,3,180,180,690,695,881,191,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,45,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,10,6,1,,60,HYBRID,11,510,515,6,2,105,2,120,120,630,635,881,251,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,45,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,45,10,11,1,,60,HYBRID,11,510,515,11,1,60,1,60,60,570,575,881,311,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,46,10,1,1,,60,HYBRID,11,520,525,1,11,520,9,540,540,1060,1065,881,-179,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,46,10,2,1,,60,HYBRID,11,520,525,2,6,290,5,300,300,820,825,881,61,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,46,10,3,1,,60,HYBRID,11,520,525,3,4,198,4,240,240,760,765,881,121,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,46,10,4,1,,60,HYBRID,11,520,525,4,3,152,3,180,180,700,705,881,181,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,46,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,10,6,1,,60,HYBRID,11,520,525,6,2,106,2,120,120,640,645,881,241,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,46,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,46,10,11,1,,60,HYBRID,11,520,525,11,1,60,1,60,60,580,585,881,301,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,47,10,1,1,,60,HYBRID,11,530,535,1,11,531,9,540,540,1070,1075,881,-189,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,47,10,2,1,,60,HYBRID,11,530,535,2,6,296,5,300,300,830,835,881,51,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,47,10,3,1,,60,HYBRID,11,530,535,3,4,202,4,240,240,770,775,881,111,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,47,10,4,1,,60,HYBRID,11,530,535,4,3,155,3,180,180,710,715,881,171,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,47,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,10,6,1,,60,HYBRID,11,530,535,6,2,107,2,120,120,650,655,881,231,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,47,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,47,10,11,1,,60,HYBRID,11,530,535,11,1,60,1,60,60,590,595,881,291,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,48,10,1,1,,60,HYBRID,11,540,545,1,11,541,10,600,600,1140,1145,881,-259,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,48,10,2,1,,60,HYBRID,11,540,545,2,6,300,5,300,300,840,845,881,41,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,48,10,3,1,,60,HYBRID,11,540,545,3,4,204,4,240,240,780,785,881,101,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,48,10,4,1,,60,HYBRID,11,540,545,4,3,157,3,180,180,720,725,881,161,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,48,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,10,6,1,,60,HYBRID,11,540,545,6,2,108,2,120,120,660,665,881,221,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,48,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,48,10,11,1,,60,HYBRID,11,540,545,11,1,60,1,60,60,600,605,881,281,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,49,10,1,1,,60,HYBRID,11,550,555,1,11,551,10,600,600,1150,1155,881,-269,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,49,10,2,1,,60,HYBRID,11,550,555,2,6,306,6,360,360,910,915,881,-29,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,49,10,3,1,,60,HYBRID,11,550,555,3,4,207,4,240,240,790,795,881,91,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,49,10,4,1,,60,HYBRID,11,550,555,4,3,159,3,180,180,730,735,881,151,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,49,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,10,6,1,,60,HYBRID,11,550,555,6,2,109,2,120,120,670,675,881,211,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,49,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,49,10,11,1,,60,HYBRID,11,550,555,11,1,60,1,60,60,610,615,881,271,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,50,10,1,1,,60,HYBRID,11,560,565,1,11,560,10,600,600,1160,1165,881,-279,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,50,10,2,1,,60,HYBRID,11,560,565,2,6,310,6,360,360,920,925,881,-39,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,50,10,3,1,,60,HYBRID,11,560,565,3,4,210,4,240,240,800,805,881,81,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,50,10,4,1,,60,HYBRID,11,560,565,4,3,160,3,180,180,740,745,881,141,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,50,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,10,6,1,,60,HYBRID,11,560,565,6,2,110,2,120,120,680,685,881,201,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,50,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,50,10,11,1,,60,HYBRID,11,560,565,11,1,60,1,60,60,620,625,881,261,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,51,10,1,1,,60,HYBRID,11,570,575,1,11,570,10,600,600,1170,1175,881,-289,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,51,10,2,1,,60,HYBRID,11,570,575,2,6,315,6,360,360,930,935,881,-49,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,51,10,3,1,,60,HYBRID,11,570,575,3,4,213,4,240,240,810,815,881,71,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,51,10,4,1,,60,HYBRID,11,570,575,4,3,163,3,180,180,750,755,881,131,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,51,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,10,6,1,,60,HYBRID,11,570,575,6,2,111,2,120,120,690,695,881,191,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,51,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,51,10,11,1,,60,HYBRID,11,570,575,11,1,60,1,60,60,630,635,881,251,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,52,10,1,1,,60,HYBRID,11,580,585,1,11,580,10,600,600,1180,1185,881,-299,L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,52,10,2,1,,60,HYBRID,11,580,585,2,6,320,6,360,360,940,945,881,-59,L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,52,10,3,1,,60,HYBRID,11,580,585,3,4,216,4,240,240,820,825,881,61,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,52,10,4,1,,60,HYBRID,11,580,585,4,3,164,3,180,180,760,765,881,121,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,52,10,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,10,6,1,,60,HYBRID,11,580,585,6,2,112,2,120,120,700,705,881,181,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,52,10,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,10,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,10,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,10,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 11 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,52,10,11,1,,60,HYBRID,11,580,585,11,1,60,1,60,60,640,645,881,241,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
