q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth_of,evalmod_levels_of,QCount_boot_of,logQ_boot_of,PCount_boot_of,logP_boot_of,logQP_boot_of,margin_1747_of,dnum_of,QCount_residual_of,logQ_residual_of,logQP_residual_of,grid_of,boot_depth_la,evalmod_levels_la,QCount_boot_la,logQ_boot_la,PCount_boot_la,logP_boot_la,logQP_boot_la,margin_1747_la,dnum_la,QCount_residual_la,logQ_residual_la,logQP_residual_la,grid_la,rotkeys_la,rotkeys_of
45,40,12,4,3,21,14,34.0,1365.0,5.0,300.0,1665.0,82.0,5,13.0,525.0,825.0,L3-14,20.0,13.0,33.0,1516.0,3,183.0,1699.0,48.0,11.0,13.0,525.0,952.0,L3-14,48,
45,40,12,4,4,22,14,35.0,1405.0,5.0,300.0,1705.0,42.0,5,13.0,525.0,825.0,L3-14,21.0,13.0,34.0,1555.0,3,183.0,1738.0,9.0,12.0,13.0,525.0,952.0,L3-14,33,
45,40,13,2,2,18,14,32.0,1285.0,6.0,360.0,1645.0,102.0,4,14.0,565.0,925.0,L3-14,17.0,13.0,31.0,1405.0,5,305.0,1710.0,37.0,7.0,14.0,565.0,992.0,L3-14,61,
45,40,13,3,3,20,14,34.0,1365.0,5.0,300.0,1665.0,82.0,5,14.0,565.0,865.0,L3-14,19.0,13.0,33.0,1500.0,4,244.0,1744.0,3.0,9.0,14.0,565.0,992.0,L3-14,39,
45,40,13,3,4,21,14,35.0,1405.0,5.0,300.0,1705.0,42.0,5,14.0,565.0,865.0,L3-14,20.0,13.0,34.0,1539.0,3,183.0,1722.0,25.0,12.0,14.0,565.0,992.0,L3-14,48,
45,40,13,4,3,21,14,35.0,1405.0,5.0,300.0,1705.0,42.0,5,14.0,565.0,865.0,L3-14,20.0,13.0,34.0,1556.0,3,183.0,1739.0,8.0,12.0,14.0,565.0,992.0,L3-14,48,
45,40,13,4,4,22,14,36.0,1445.0,5.0,300.0,1745.0,2.0,6,14.0,565.0,865.0,L3-14,21.0,13.0,35.0,1595.0,2,122.0,1717.0,30.0,18.0,14.0,565.0,992.0,L3-14,33,
45,40,14,2,2,18,14,33.0,1325.0,7.0,420.0,1745.0,2.0,4,15.0,605.0,1025.0,L3-14,17.0,13.0,32.0,1445.0,4,244.0,1689.0,58.0,8.0,15.0,605.0,1093.0,L3-14,61,
45,40,14,3,3,20,14,35.0,1405.0,5.0,300.0,1705.0,42.0,5,15.0,605.0,905.0,L3-14,19.0,13.0,34.0,1540.0,3,183.0,1723.0,24.0,12.0,15.0,605.0,1093.0,L3-14,39,
45,40,14,3,4,21,14,36.0,1445.0,5.0,300.0,1745.0,2.0,6,15.0,605.0,905.0,L3-14,20.0,13.0,35.0,1579.0,2,122.0,1701.0,46.0,18.0,15.0,605.0,1093.0,L3-14,48,
45,40,14,4,3,21,14,36.0,1445.0,5.0,300.0,1745.0,2.0,6,15.0,605.0,905.0,L3-14,20.0,13.0,35.0,1596.0,2,122.0,1718.0,29.0,18.0,15.0,605.0,1093.0,L3-14,48,
45,40,14,4,4,22,14,37.0,1485.0,4.0,240.0,1725.0,22.0,8,15.0,605.0,845.0,L3-14,21.0,13.0,36.0,1635.0,1,61.0,1696.0,51.0,36.0,15.0,605.0,1093.0,L3-14,33,
45,40,15,2,2,18,14,34.0,1365.0,5.0,300.0,1665.0,82.0,5,16.0,645.0,945.0,L15-20,17.0,13.0,33.0,1485.0,4,244.0,1729.0,18.0,9.0,16.0,645.0,1133.0,L15-20,61,
45,40,15,3,3,20,14,36.0,1445.0,5.0,300.0,1745.0,2.0,6,16.0,645.0,945.0,L15-20,19.0,13.0,35.0,1580.0,2,122.0,1702.0,45.0,18.0,16.0,645.0,1133.0,L15-20,39,
45,40,15,3,4,21,14,37.0,1485.0,4.0,240.0,1725.0,22.0,8,16.0,645.0,885.0,L15-20,20.0,13.0,36.0,1619.0,2,122.0,1741.0,6.0,18.0,16.0,645.0,1133.0,L15-20,48,
45,40,15,4,3,21,14,37.0,1485.0,4.0,240.0,1725.0,22.0,8,16.0,645.0,885.0,L15-20,20.0,13.0,36.0,1636.0,1,61.0,1697.0,50.0,36.0,16.0,645.0,1133.0,L15-20,48,
45,40,15,4,4,22,14,38.0,1525.0,3.0,180.0,1705.0,42.0,10,16.0,645.0,825.0,L15-20,21.0,13.0,37.0,1675.0,1,61.0,1736.0,11.0,37.0,16.0,645.0,1133.0,L15-20,33,
45,40,16,2,2,18,14,35.0,1405.0,5.0,300.0,1705.0,42.0,5,17.0,685.0,985.0,L15-20,17.0,13.0,34.0,1525.0,3,183.0,1708.0,39.0,12.0,17.0,685.0,1051.0,L15-20,61,
45,40,16,3,3,20,14,37.0,1485.0,4.0,240.0,1725.0,22.0,8,17.0,685.0,925.0,L15-20,19.0,13.0,36.0,1620.0,2,122.0,1742.0,5.0,18.0,17.0,685.0,1051.0,L15-20,39,
45,40,16,3,4,21,14,38.0,1525.0,3.0,180.0,1705.0,42.0,10,17.0,685.0,865.0,L15-20,20.0,13.0,37.0,1659.0,1,61.0,1720.0,27.0,37.0,17.0,685.0,1051.0,L15-20,48,
45,40,16,4,3,21,14,38.0,1525.0,3.0,180.0,1705.0,42.0,10,17.0,685.0,865.0,L15-20,20.0,13.0,37.0,1676.0,1,61.0,1737.0,10.0,37.0,17.0,685.0,1051.0,L15-20,48,
45,40,17,2,2,18,14,36.0,1445.0,5.0,300.0,1745.0,2.0,6,18.0,725.0,1025.0,L15-20,17.0,13.0,35.0,1565.0,2,122.0,1687.0,60.0,18.0,18.0,725.0,1091.0,L15-20,61,
45,40,17,3,3,20,14,38.0,1525.0,3.0,180.0,1705.0,42.0,10,18.0,725.0,905.0,L15-20,19.0,13.0,37.0,1660.0,1,61.0,1721.0,26.0,37.0,18.0,725.0,1091.0,L15-20,39,
45,40,18,2,2,18,14,37.0,1485.0,4.0,240.0,1725.0,22.0,8,19.0,765.0,1005.0,L15-20,17.0,13.0,36.0,1605.0,2,122.0,1727.0,20.0,18.0,19.0,765.0,1192.0,L15-20,61,
45,40,19,2,2,18,14,38.0,1525.0,3.0,180.0,1705.0,42.0,10,20.0,805.0,985.0,L15-20,17.0,13.0,37.0,1645.0,1,61.0,1706.0,41.0,37.0,20.0,805.0,1232.0,L15-20,61,
45,40,20,2,2,18,14,39.0,1565.0,3.0,180.0,1745.0,2.0,10,21.0,845.0,1025.0,L15-20,17.0,13.0,38.0,1685.0,1,61.0,1746.0,1.0,38.0,21.0,845.0,1272.0,L15-20,61,
45,42,3,2,2,18,14,22.0,927.0,8.0,480.0,1407.0,340.0,2,4.0,171.0,651.0,L3-14,17.0,13.0,21.0,1011.0,7,427.0,1438.0,309.0,3.0,4.0,171.0,415.0,L3-14,61,
45,42,3,3,3,20,14,24.0,1011.0,9.0,540.0,1551.0,196.0,2,4.0,171.0,711.0,L3-14,19.0,13.0,23.0,1106.0,8,488.0,1594.0,153.0,3.0,4.0,171.0,415.0,L3-14,39,
45,42,3,3,4,21,14,25.0,1053.0,10.0,600.0,1653.0,94.0,2,4.0,171.0,771.0,L3-14,20.0,13.0,24.0,1145.0,8,488.0,1633.0,114.0,3.0,4.0,171.0,415.0,L3-14,48,
45,42,3,4,3,21,14,25.0,1053.0,10.0,600.0,1653.0,94.0,2,4.0,171.0,771.0,L3-14,20.0,13.0,24.0,1162.0,8,488.0,1650.0,97.0,3.0,4.0,171.0,415.0,L3-14,48,
45,42,3,4,4,22,14,26.0,1095.0,10.0,600.0,1695.0,52.0,2,4.0,171.0,771.0,L3-14,21.0,13.0,25.0,1201.0,7,427.0,1628.0,119.0,4.0,4.0,171.0,415.0,L3-14,33,
45,42,4,2,2,18,14,23.0,969.0,9.0,540.0,1509.0,238.0,2,5.0,213.0,753.0,L3-14,17.0,13.0,22.0,1053.0,8,488.0,1541.0,206.0,3.0,5.0,213.0,518.0,L3-14,61,
45,42,4,3,3,20,14,25.0,1053.0,10.0,600.0,1653.0,94.0,2,5.0,213.0,813.0,L3-14,19.0,13.0,24.0,1148.0,8,488.0,1636.0,111.0,3.0,5.0,213.0,518.0,L3-14,39,
45,42,4,3,4,21,14,26.0,1095.0,10.0,600.0,1695.0,52.0,2,5.0,213.0,813.0,L3-14,20.0,13.0,25.0,1187.0,7,427.0,1614.0,133.0,4.0,5.0,213.0,518.0,L3-14,48,
45,42,4,4,3,21,14,26.0,1095.0,10.0,600.0,1695.0,52.0,2,5.0,213.0,813.0,L3-14,20.0,13.0,25.0,1204.0,7,427.0,1631.0,116.0,4.0,5.0,213.0,518.0,L3-14,48,
45,42,4,4,4,22,14,27.0,1137.0,10.0,600.0,1737.0,10.0,2,5.0,213.0,813.0,L3-14,21.0,13.0,26.0,1243.0,7,427.0,1670.0,77.0,4.0,5.0,213.0,518.0,L3-14,33,
45,42,5,2,2,18,14,24.0,1011.0,9.0,540.0,1551.0,196.0,2,6.0,255.0,795.0,L3-14,17.0,13.0,23.0,1095.0,8,488.0,1583.0,164.0,3.0,6.0,255.0,621.0,L3-14,61,
45,42,5,3,3,20,14,26.0,1095.0,10.0,600.0,1695.0,52.0,2,6.0,255.0,855.0,L3-14,19.0,13.0,25.0,1190.0,7,427.0,1617.0,130.0,4.0,6.0,255.0,621.0,L3-14,39,
45,42,5,3,4,21,14,27.0,1137.0,10.0,600.0,1737.0,10.0,2,6.0,255.0,855.0,L3-14,20.0,13.0,26.0,1229.0,7,427.0,1656.0,91.0,4.0,6.0,255.0,621.0,L3-14,48,
45,42,5,4,3,21,14,27.0,1137.0,10.0,600.0,1737.0,10.0,2,6.0,255.0,855.0,L3-14,20.0,13.0,26.0,1246.0,7,427.0,1673.0,74.0,4.0,6.0,255.0,621.0,L3-14,48,
45,42,5,4,4,22,14,28.0,1179.0,8.0,480.0,1659.0,88.0,3,6.0,255.0,735.0,L3-14,21.0,13.0,27.0,1285.0,7,427.0,1712.0,35.0,4.0,6.0,255.0,621.0,L3-14,33,
45,42,6,2,2,18,14,25.0,1053.0,10.0,600.0,1653.0,94.0,2,7.0,297.0,897.0,L3-14,17.0,13.0,24.0,1137.0,8,488.0,1625.0,122.0,3.0,7.0,297.0,724.0,L3-14,61,
45,42,6,3,3,20,14,27.0,1137.0,10.0,600.0,1737.0,10.0,2,7.0,297.0,897.0,L3-14,19.0,13.0,26.0,1232.0,7,427.0,1659.0,88.0,4.0,7.0,297.0,724.0,L3-14,39,
45,42,6,3,4,21,14,28.0,1179.0,8.0,480.0,1659.0,88.0,3,7.0,297.0,777.0,L3-14,20.0,13.0,27.0,1271.0,7,427.0,1698.0,49.0,4.0,7.0,297.0,724.0,L3-14,48,
45,42,6,4,3,21,14,28.0,1179.0,8.0,480.0,1659.0,88.0,3,7.0,297.0,777.0,L3-14,20.0,13.0,27.0,1288.0,7,427.0,1715.0,32.0,4.0,7.0,297.0,724.0,L3-14,48,
45,42,6,4,4,22,14,29.0,1221.0,8.0,480.0,1701.0,46.0,3,7.0,297.0,777.0,L3-14,21.0,13.0,28.0,1327.0,6,366.0,1693.0,54.0,5.0,7.0,297.0,724.0,L3-14,33,
45,42,7,2,2,18,14,26.0,1095.0,10.0,600.0,1695.0,52.0,2,8.0,339.0,939.0,L3-14,17.0,13.0,25.0,1179.0,7,427.0,1606.0,141.0,4.0,8.0,339.0,827.0,L3-14,61,
45,42,7,3,3,20,14,28.0,1179.0,8.0,480.0,1659.0,88.0,3,8.0,339.0,819.0,L3-14,19.0,13.0,27.0,1274.0,7,427.0,1701.0,46.0,4.0,8.0,339.0,827.0,L3-14,39,
45,42,7,3,4,21,14,29.0,1221.0,8.0,480.0,1701.0,46.0,3,8.0,339.0,819.0,L3-14,20.0,13.0,28.0,1313.0,7,427.0,1740.0,7.0,4.0,8.0,339.0,827.0,L3-14,48,
45,42,7,4,3,21,14,29.0,1221.0,8.0,480.0,1701.0,46.0,3,8.0,339.0,819.0,L3-14,20.0,13.0,28.0,1330.0,6,366.0,1696.0,51.0,5.0,8.0,339.0,827.0,L3-14,48,
45,42,7,4,4,22,14,30.0,1263.0,8.0,480.0,1743.0,4.0,3,8.0,339.0,819.0,L3-14,21.0,13.0,29.0,1369.0,6,366.0,1735.0,12.0,5.0,8.0,339.0,827.0,L3-14,33,
45,42,8,2,2,18,14,27.0,1137.0,10.0,600.0,1737.0,10.0,2,9.0,381.0,981.0,L3-14,17.0,13.0,26.0,1221.0,7,427.0,1648.0,99.0,4.0,9.0,381.0,686.0,L3-14,61,
45,42,8,3,3,20,14,29.0,1221.0,8.0,480.0,1701.0,46.0,3,9.0,381.0,861.0,L3-14,19.0,13.0,28.0,1316.0,7,427.0,1743.0,4.0,4.0,9.0,381.0,686.0,L3-14,39,
45,42,8,3,4,21,14,30.0,1263.0,8.0,480.0,1743.0,4.0,3,9.0,381.0,861.0,L3-14,20.0,13.0,29.0,1355.0,6,366.0,1721.0,26.0,5.0,9.0,381.0,686.0,L3-14,48,
45,42,8,4,3,21,14,30.0,1263.0,8.0,480.0,1743.0,4.0,3,9.0,381.0,861.0,L3-14,20.0,13.0,29.0,1372.0,6,366.0,1738.0,9.0,5.0,9.0,381.0,686.0,L3-14,48,
45,42,8,4,4,22,14,31.0,1305.0,6.0,360.0,1665.0,82.0,4,9.0,381.0,741.0,L3-14,21.0,13.0,30.0,1411.0,5,305.0,1716.0,31.0,6.0,9.0,381.0,686.0,L3-14,33,
45,42,9,2,2,18,14,28.0,1179.0,8.0,480.0,1659.0,88.0,3,10.0,423.0,903.0,L3-14,17.0,13.0,27.0,1263.0,7,427.0,1690.0,57.0,4.0,10.0,423.0,728.0,L3-14,61,
45,42,9,3,3,20,14,30.0,1263.0,8.0,480.0,1743.0,4.0,3,10.0,423.0,903.0,L3-14,19.0,13.0,29.0,1358.0,6,366.0,1724.0,23.0,5.0,10.0,423.0,728.0,L3-14,39,
45,42,9,3,4,21,14,31.0,1305.0,6.0,360.0,1665.0,82.0,4,10.0,423.0,783.0,L3-14,20.0,13.0,30.0,1397.0,5,305.0,1702.0,45.0,6.0,10.0,423.0,728.0,L3-14,48,
45,42,9,4,3,21,14,31.0,1305.0,6.0,360.0,1665.0,82.0,4,10.0,423.0,783.0,L3-14,20.0,13.0,30.0,1414.0,5,305.0,1719.0,28.0,6.0,10.0,423.0,728.0,L3-14,48,
45,42,9,4,4,22,14,32.0,1347.0,6.0,360.0,1707.0,40.0,4,10.0,423.0,783.0,L3-14,21.0,13.0,31.0,1453.0,4,244.0,1697.0,50.0,8.0,10.0,423.0,728.0,L3-14,33,
45,42,10,2,2,18,14,29.0,1221.0,8.0,480.0,1701.0,46.0,3,11.0,465.0,945.0,L3-14,17.0,13.0,28.0,1305.0,7,427.0,1732.0,15.0,4.0,11.0,465.0,831.0,L3-14,61,
45,42,10,3,3,20,14,31.0,1305.0,6.0,360.0,1665.0,82.0,4,11.0,465.0,825.0,L3-14,19.0,13.0,30.0,1400.0,5,305.0,1705.0,42.0,6.0,11.0,465.0,831.0,L3-14,39,
45,42,10,3,4,21,14,32.0,1347.0,6.0,360.0,1707.0,40.0,4,11.0,465.0,825.0,L3-14,20.0,13.0,31.0,1439.0,5,305.0,1744.0,3.0,7.0,11.0,465.0,831.0,L3-14,48,
45,42,10,4,3,21,14,32.0,1347.0,6.0,360.0,1707.0,40.0,4,11.0,465.0,825.0,L3-14,20.0,13.0,31.0,1456.0,4,244.0,1700.0,47.0,8.0,11.0,465.0,831.0,L3-14,48,
45,42,10,4,4,22,14,33.0,1389.0,5.0,300.0,1689.0,58.0,5,11.0,465.0,765.0,L3-14,21.0,13.0,32.0,1495.0,4,244.0,1739.0,8.0,8.0,11.0,465.0,831.0,L3-14,33,
45,42,11,2,2,18,14,30.0,1263.0,8.0,480.0,1743.0,4.0,3,12.0,507.0,987.0,L3-14,17.0,13.0,29.0,1347.0,6,366.0,1713.0,34.0,5.0,12.0,507.0,873.0,L3-14,61,
45,42,11,3,3,20,14,32.0,1347.0,6.0,360.0,1707.0,40.0,4,12.0,507.0,867.0,L3-14,19.0,13.0,31.0,1442.0,5,305.0,1747.0,0.0,7.0,12.0,507.0,873.0,L3-14,39,
45,42,11,3,4,21,14,33.0,1389.0,5.0,300.0,1689.0,58.0,5,12.0,507.0,807.0,L3-14,20.0,13.0,32.0,1481.0,4,244.0,1725.0,22.0,8.0,12.0,507.0,873.0,L3-14,48,
45,42,11,4,3,21,14,33.0,1389.0,5.0,300.0,1689.0,58.0,5,12.0,507.0,807.0,L3-14,20.0,13.0,32.0,1498.0,4,244.0,1742.0,5.0,8.0,12.0,507.0,873.0,L3-14,48,
45,42,11,4,4,22,14,34.0,1431.0,5.0,300.0,1731.0,16.0,5,12.0,507.0,807.0,L3-14,21.0,13.0,33.0,1537.0,3,183.0,1720.0,27.0,11.0,12.0,507.0,873.0,L3-14,33,
45,42,12,2,2,18,14,31.0,1305.0,6.0,360.0,1665.0,82.0,4,13.0,549.0,909.0,L3-14,17.0,13.0,30.0,1389.0,5,305.0,1694.0,53.0,6.0,13.0,549.0,976.0,L3-14,61,
45,42,12,3,3,20,14,33.0,1389.0,5.0,300.0,1689.0,58.0,5,13.0,549.0,849.0,L3-14,19.0,13.0,32.0,1484.0,4,244.0,1728.0,19.0,8.0,13.0,549.0,976.0,L3-14,39,
45,42,12,3,4,21,14,34.0,1431.0,5.0,300.0,1731.0,16.0,5,13.0,549.0,849.0,L3-14,20.0,13.0,33.0,1523.0,3,183.0,1706.0,41.0,11.0,13.0,549.0,976.0,L3-14,48,
45,42,12,4,3,21,14,34.0,1431.0,5.0,300.0,1731.0,16.0,5,13.0,549.0,849.0,L3-14,20.0,13.0,33.0,1540.0,3,183.0,1723.0,24.0,11.0,13.0,549.0,976.0,L3-14,48,
45,42,12,4,4,22,14,35.0,1473.0,4.0,240.0,1713.0,34.0,7,13.0,549.0,789.0,L3-14,21.0,13.0,34.0,1579.0,2,122.0,1701.0,46.0,17.0,13.0,549.0,976.0,L3-14,33,
45,42,13,2,2,18,14,32.0,1347.0,6.0,360.0,1707.0,40.0,4,14.0,591.0,951.0,L3-14,17.0,13.0,31.0,1431.0,5,305.0,1736.0,11.0,7.0,14.0,591.0,1018.0,L3-14,61,
45,42,13,3,3,20,14,34.0,1431.0,5.0,300.0,1731.0,16.0,5,14.0,591.0,891.0,L3-14,19.0,13.0,33.0,1526.0,3,183.0,1709.0,38.0,11.0,14.0,591.0,1018.0,L3-14,39,
45,42,13,3,4,21,14,35.0,1473.0,4.0,240.0,1713.0,34.0,7,14.0,591.0,831.0,L3-14,20.0,13.0,34.0,1565.0,2,122.0,1687.0,60.0,17.0,14.0,591.0,1018.0,L3-14,48,
45,42,13,4,3,21,14,35.0,1473.0,4.0,240.0,1713.0,34.0,7,14.0,591.0,831.0,L3-14,20.0,13.0,34.0,1582.0,2,122.0,1704.0,43.0,17.0,14.0,591.0,1018.0,L3-14,48,
45,42,13,4,4,22,14,36.0,1515.0,3.0,180.0,1695.0,52.0,9,14.0,591.0,771.0,L3-14,21.0,13.0,35.0,1621.0,2,122.0,1743.0,4.0,18.0,14.0,591.0,1018.0,L3-14,33,
45,42,14,2,2,18,14,33.0,1389.0,5.0,300.0,1689.0,58.0,5,15.0,633.0,933.0,L3-14,17.0,13.0,32.0,1473.0,4,244.0,1717.0,30.0,8.0,15.0,633.0,1121.0,L3-14,61,
45,42,14,3,3,20,14,35.0,1473.0,4.0,240.0,1713.0,34.0,7,15.0,633.0,873.0,L3-14,19.0,13.0,34.0,1568.0,2,122.0,1690.0,57.0,17.0,15.0,633.0,1121.0,L3-14,39,
45,42,14,3,4,21,14,36.0,1515.0,3.0,180.0,1695.0,52.0,9,15.0,633.0,813.0,L3-14,20.0,13.0,35.0,1607.0,2,122.0,1729.0,18.0,18.0,15.0,633.0,1121.0,L3-14,48,
45,42,14,4,3,21,14,36.0,1515.0,3.0,180.0,1695.0,52.0,9,15.0,633.0,813.0,L3-14,20.0,13.0,35.0,1624.0,2,122.0,1746.0,1.0,18.0,15.0,633.0,1121.0,L3-14,48,
45,42,14,4,4,22,14,37.0,1557.0,3.0,180.0,1737.0,10.0,10,15.0,633.0,813.0,L3-14,21.0,13.0,36.0,1663.0,1,61.0,1724.0,23.0,36.0,15.0,633.0,1121.0,L3-14,33,
45,42,15,2,2,18,14,34.0,1431.0,5.0,300.0,1731.0,16.0,5,16.0,675.0,975.0,L15-20,17.0,13.0,33.0,1515.0,3,183.0,1698.0,49.0,11.0,16.0,675.0,1163.0,L15-20,61,
45,42,15,3,3,20,14,36.0,1515.0,3.0,180.0,1695.0,52.0,9,16.0,675.0,855.0,L15-20,19.0,13.0,35.0,1610.0,2,122.0,1732.0,15.0,18.0,16.0,675.0,1163.0,L15-20,39,
45,42,15,3,4,21,14,37.0,1557.0,3.0,180.0,1737.0,10.0,10,16.0,675.0,855.0,L15-20,20.0,13.0,36.0,1649.0,1,61.0,1710.0,37.0,36.0,16.0,675.0,1163.0,L15-20,48,
45,42,15,4,3,21,14,37.0,1557.0,3.0,180.0,1737.0,10.0,10,16.0,675.0,855.0,L15-20,20.0,13.0,36.0,1666.0,1,61.0,1727.0,20.0,36.0,16.0,675.0,1163.0,L15-20,48,
45,42,16,2,2,18,14,35.0,1473.0,4.0,240.0,1713.0,34.0,7,17.0,717.0,957.0,L15-20,17.0,13.0,34.0,1557.0,3,183.0,1740.0,7.0,12.0,17.0,717.0,1083.0,L15-20,61,
45,42,16,3,3,20,14,37.0,1557.0,3.0,180.0,1737.0,10.0,10,17.0,717.0,897.0,L15-20,19.0,13.0,36.0,1652.0,1,61.0,1713.0,34.0,36.0,17.0,717.0,1083.0,L15-20,39,
45,42,17,2,2,18,14,36.0,1515.0,3.0,180.0,1695.0,52.0,9,18.0,759.0,939.0,L15-20,17.0,13.0,35.0,1599.0,2,122.0,1721.0,26.0,18.0,18.0,759.0,1125.0,L15-20,61,
45,42,18,2,2,18,14,37.0,1557.0,3.0,180.0,1737.0,10.0,10,19.0,801.0,981.0,L15-20,17.0,13.0,36.0,1641.0,1,61.0,1702.0,45.0,36.0,19.0,801.0,1228.0,L15-20,61,
45,42,19,2,2,18,14,38.0,1599.0,2.0,120.0,1719.0,28.0,19,20.0,843.0,963.0,L15-20,17.0,13.0,37.0,1683.0,1,61.0,1744.0,3.0,37.0,20.0,843.0,1270.0,L15-20,61,
45,45,3,2,2,18,14,22.0,990.0,9.0,540.0,1530.0,217.0,2,4.0,180.0,720.0,L3-14,17.0,13.0,21.0,1020.0,7,427.0,1447.0,300.0,3.0,4.0,180.0,424.0,L3-14,61,
45,45,3,3,3,20,14,24.0,1080.0,9.0,540.0,1620.0,127.0,2,4.0,180.0,720.0,L3-14,19.0,13.0,23.0,1115.0,8,488.0,1603.0,144.0,3.0,4.0,180.0,424.0,L3-14,39,
45,45,3,3,4,21,14,25.0,1125.0,10.0,600.0,1725.0,22.0,2,4.0,180.0,780.0,L3-14,20.0,13.0,24.0,1154.0,8,488.0,1642.0,105.0,3.0,4.0,180.0,424.0,L3-14,48,
45,45,3,4,3,21,14,25.0,1125.0,10.0,600.0,1725.0,22.0,2,4.0,180.0,780.0,L3-14,20.0,13.0,24.0,1171.0,8,488.0,1659.0,88.0,3.0,4.0,180.0,424.0,L3-14,48,
45,45,3,4,4,22,14,26.0,1170.0,7.0,420.0,1590.0,157.0,3,4.0,180.0,600.0,L3-14,21.0,13.0,25.0,1210.0,7,427.0,1637.0,110.0,4.0,4.0,180.0,424.0,L3-14,33,
45,45,4,2,2,18,14,23.0,1035.0,9.0,540.0,1575.0,172.0,2,5.0,225.0,765.0,L3-14,17.0,13.0,22.0,1065.0,8,488.0,1553.0,194.0,3.0,5.0,225.0,530.0,L3-14,61,
45,45,4,3,3,20,14,25.0,1125.0,10.0,600.0,1725.0,22.0,2,5.0,225.0,825.0,L3-14,19.0,13.0,24.0,1160.0,8,488.0,1648.0,99.0,3.0,5.0,225.0,530.0,L3-14,39,
45,45,4,3,4,21,14,26.0,1170.0,7.0,420.0,1590.0,157.0,3,5.0,225.0,645.0,L3-14,20.0,13.0,25.0,1199.0,7,427.0,1626.0,121.0,4.0,5.0,225.0,530.0,L3-14,48,
45,45,4,4,3,21,14,26.0,1170.0,7.0,420.0,1590.0,157.0,3,5.0,225.0,645.0,L3-14,20.0,13.0,25.0,1216.0,7,427.0,1643.0,104.0,4.0,5.0,225.0,530.0,L3-14,48,
45,45,4,4,4,22,14,27.0,1215.0,7.0,420.0,1635.0,112.0,3,5.0,225.0,645.0,L3-14,21.0,13.0,26.0,1255.0,7,427.0,1682.0,65.0,4.0,5.0,225.0,530.0,L3-14,33,
45,45,5,2,2,18,14,24.0,1080.0,9.0,540.0,1620.0,127.0,2,6.0,270.0,810.0,L3-14,17.0,13.0,23.0,1110.0,8,488.0,1598.0,149.0,3.0,6.0,270.0,636.0,L3-14,61,
45,45,5,3,3,20,14,26.0,1170.0,7.0,420.0,1590.0,157.0,3,6.0,270.0,690.0,L3-14,19.0,13.0,25.0,1205.0,7,427.0,1632.0,115.0,4.0,6.0,270.0,636.0,L3-14,39,
45,45,5,3,4,21,14,27.0,1215.0,7.0,420.0,1635.0,112.0,3,6.0,270.0,690.0,L3-14,20.0,13.0,26.0,1244.0,7,427.0,1671.0,76.0,4.0,6.0,270.0,636.0,L3-14,48,
45,45,5,4,3,21,14,27.0,1215.0,7.0,420.0,1635.0,112.0,3,6.0,270.0,690.0,L3-14,20.0,13.0,26.0,1261.0,7,427.0,1688.0,59.0,4.0,6.0,270.0,636.0,L3-14,48,
45,45,5,4,4,22,14,28.0,1260.0,8.0,480.0,1740.0,7.0,3,6.0,270.0,750.0,L3-14,21.0,13.0,27.0,1300.0,7,427.0,1727.0,20.0,4.0,6.0,270.0,636.0,L3-14,33,
45,45,6,2,2,18,14,25.0,1125.0,10.0,600.0,1725.0,22.0,2,7.0,315.0,915.0,L3-14,17.0,13.0,24.0,1155.0,8,488.0,1643.0,104.0,3.0,7.0,315.0,742.0,L3-14,61,
45,45,6,3,3,20,14,27.0,1215.0,7.0,420.0,1635.0,112.0,3,7.0,315.0,735.0,L3-14,19.0,13.0,26.0,1250.0,7,427.0,1677.0,70.0,4.0,7.0,315.0,742.0,L3-14,39,
45,45,6,3,4,21,14,28.0,1260.0,8.0,480.0,1740.0,7.0,3,7.0,315.0,795.0,L3-14,20.0,13.0,27.0,1289.0,7,427.0,1716.0,31.0,4.0,7.0,315.0,742.0,L3-14,48,
45,45,6,4,3,21,14,28.0,1260.0,8.0,480.0,1740.0,7.0,3,7.0,315.0,795.0,L3-14,20.0,13.0,27.0,1306.0,7,427.0,1733.0,14.0,4.0,7.0,315.0,742.0,L3-14,48,
45,45,6,4,4,22,14,29.0,1305.0,6.0,360.0,1665.0,82.0,4,7.0,315.0,675.0,L3-14,21.0,13.0,28.0,1345.0,6,366.0,1711.0,36.0,5.0,7.0,315.0,742.0,L3-14,33,
45,45,7,2,2,18,14,26.0,1170.0,7.0,420.0,1590.0,157.0,3,8.0,360.0,780.0,L3-14,17.0,13.0,25.0,1200.0,7,427.0,1627.0,120.0,4.0,8.0,360.0,848.0,L3-14,61,
45,45,7,3,3,20,14,28.0,1260.0,8.0,480.0,1740.0,7.0,3,8.0,360.0,840.0,L3-14,19.0,13.0,27.0,1295.0,7,427.0,1722.0,25.0,4.0,8.0,360.0,848.0,L3-14,39,
45,45,7,3,4,21,14,29.0,1305.0,6.0,360.0,1665.0,82.0,4,8.0,360.0,720.0,L3-14,20.0,13.0,28.0,1334.0,6,366.0,1700.0,47.0,5.0,8.0,360.0,848.0,L3-14,48,
45,45,7,4,3,21,14,29.0,1305.0,6.0,360.0,1665.0,82.0,4,8.0,360.0,720.0,L3-14,20.0,13.0,28.0,1351.0,6,366.0,1717.0,30.0,5.0,8.0,360.0,848.0,L3-14,48,
