library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,mod1_degree,mod1_inv_degree,log_message_ratio,ephemeral_secret_weight,in_scale_log2,ok,fail_reason
lattigo,16,32768,58,52,6,15,4,3,8,50,16,22,1111,4,244,1355,7,370,427,797,6,214,392,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,50,16,22,1111,5,305,1416,7,370,427,797,5,266,331,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,50,16,22,1111,6,366,1477,7,370,427,797,4,318,270,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,50,16,22,1111,7,427,1538,7,370,427,797,4,370,209,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,50,16,22,1111,8,488,1599,7,370,427,797,3,409,148,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,1,61,1212,7,370,427,797,22,58,535,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,2,122,1273,7,370,427,797,11,112,474,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,3,183,1334,7,370,427,797,8,168,413,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,4,244,1395,7,370,427,797,6,222,352,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,5,305,1456,7,370,427,797,5,277,291,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,6,366,1517,7,370,427,797,4,330,230,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,7,427,1578,7,370,427,797,4,388,169,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,55,16,22,1151,8,488,1639,7,370,427,797,3,409,108,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,1,61,1252,7,370,427,797,22,60,495,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,2,122,1313,7,370,427,797,11,120,434,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,3,183,1374,7,370,427,797,8,180,373,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,4,244,1435,7,370,427,797,6,240,312,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,5,305,1496,7,370,427,797,5,300,251,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,6,366,1557,7,370,427,797,4,360,190,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,7,427,1618,7,370,427,797,4,408,129,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,15,4,3,8,60,16,22,1191,8,488,1679,7,370,427,797,3,438,68,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,1,61,1211,7,370,427,797,23,58,536,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,2,122,1272,7,370,427,797,12,112,475,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,3,183,1333,7,370,427,797,8,162,414,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,4,244,1394,7,370,427,797,6,214,353,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,5,305,1455,7,370,427,797,5,266,292,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,6,366,1516,7,370,427,797,4,318,231,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,7,427,1577,7,370,427,797,4,370,170,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,50,16,23,1150,8,488,1638,7,370,427,797,3,409,109,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,1,61,1251,7,370,427,797,23,58,496,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,2,122,1312,7,370,427,797,12,112,435,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,3,183,1373,7,370,427,797,8,167,374,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,4,244,1434,7,370,427,797,6,221,313,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,5,305,1495,7,370,427,797,5,276,252,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,6,366,1556,7,370,427,797,4,330,191,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,7,427,1617,7,370,427,797,4,387,130,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,55,16,23,1190,8,488,1678,7,370,427,797,3,409,69,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,1,61,1291,7,370,427,797,23,60,456,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,2,122,1352,7,370,427,797,12,120,395,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,3,183,1413,7,370,427,797,8,180,334,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,4,244,1474,7,370,427,797,6,240,273,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,5,305,1535,7,370,427,797,5,296,212,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,6,366,1596,7,370,427,797,4,360,151,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,7,427,1657,7,370,427,797,4,412,90,30,0,6,32,52,1,
lattigo,16,32768,58,52,6,16,4,4,8,60,16,23,1230,8,488,1718,7,370,427,797,3,417,29,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,1,61,1073,8,422,488,910,20,58,674,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,2,122,1134,8,422,488,910,10,112,613,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,3,183,1195,8,422,488,910,7,162,552,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,4,244,1256,8,422,488,910,5,214,491,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,5,305,1317,8,422,488,910,4,266,430,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,6,366,1378,8,422,488,910,4,318,369,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,7,427,1439,8,422,488,910,3,370,308,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,50,16,20,1012,8,488,1500,8,422,488,910,3,422,247,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,1,61,1113,8,422,488,910,20,58,634,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,2,122,1174,8,422,488,910,10,112,573,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,3,183,1235,8,422,488,910,7,165,512,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,4,244,1296,8,422,488,910,5,222,451,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,5,305,1357,8,422,488,910,4,277,390,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,6,366,1418,8,422,488,910,4,330,329,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,7,427,1479,8,422,488,910,3,370,268,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,55,16,20,1052,8,488,1540,8,422,488,910,3,422,207,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,1,61,1153,8,422,488,910,20,60,594,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,2,122,1214,8,422,488,910,10,120,533,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,3,183,1275,8,422,488,910,7,180,472,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,4,244,1336,8,422,488,910,5,240,411,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,5,305,1397,8,422,488,910,4,300,350,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,6,366,1458,8,422,488,910,4,360,289,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,7,427,1519,8,422,488,910,3,370,228,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,12,2,2,8,60,16,20,1092,8,488,1580,8,422,488,910,3,438,167,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,1,61,1112,8,422,488,910,21,58,635,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,2,122,1173,8,422,488,910,11,110,574,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,3,183,1234,8,422,488,910,7,162,513,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,4,244,1295,8,422,488,910,6,214,452,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,5,305,1356,8,422,488,910,5,266,391,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,6,366,1417,8,422,488,910,4,318,330,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,7,427,1478,8,422,488,910,3,370,269,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,50,16,21,1051,8,488,1539,8,422,488,910,3,422,208,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,1,61,1152,8,422,488,910,21,58,595,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,2,122,1213,8,422,488,910,11,111,534,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,3,183,1274,8,422,488,910,7,167,473,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,4,244,1335,8,422,488,910,6,221,412,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,5,305,1396,8,422,488,910,5,276,351,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,6,366,1457,8,422,488,910,4,330,290,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,7,427,1518,8,422,488,910,3,387,229,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,55,16,21,1091,8,488,1579,8,422,488,910,3,422,168,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,1,61,1192,8,422,488,910,21,60,555,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,2,122,1253,8,422,488,910,11,120,494,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,3,183,1314,8,422,488,910,7,180,433,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,4,244,1375,8,422,488,910,6,240,372,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,5,305,1436,8,422,488,910,5,296,311,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,6,366,1497,8,422,488,910,4,360,250,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,7,427,1558,8,422,488,910,3,412,189,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,2,3,8,60,16,21,1131,8,488,1619,8,422,488,910,3,422,128,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,1,61,1151,8,422,488,910,22,58,596,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,2,122,1212,8,422,488,910,11,112,535,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,3,183,1273,8,422,488,910,8,162,474,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,4,244,1334,8,422,488,910,6,214,413,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,5,305,1395,8,422,488,910,5,266,352,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,6,366,1456,8,422,488,910,4,318,291,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,7,427,1517,8,422,488,910,4,370,230,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,50,16,22,1090,8,488,1578,8,422,488,910,3,422,169,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,1,61,1191,8,422,488,910,22,58,556,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,2,122,1252,8,422,488,910,11,112,495,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,3,183,1313,8,422,488,910,8,166,434,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,4,244,1374,8,422,488,910,6,220,373,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,5,305,1435,8,422,488,910,5,275,312,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,6,366,1496,8,422,488,910,4,330,251,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,7,427,1557,8,422,488,910,4,386,190,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,55,16,22,1130,8,488,1618,8,422,488,910,3,422,129,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,1,61,1231,8,422,488,910,22,60,516,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,2,122,1292,8,422,488,910,11,120,455,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,3,183,1353,8,422,488,910,8,180,394,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,4,244,1414,8,422,488,910,6,240,333,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,5,305,1475,8,422,488,910,5,300,272,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,6,366,1536,8,422,488,910,4,360,211,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,7,427,1597,8,422,488,910,4,416,150,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,2,4,8,60,16,22,1170,8,488,1658,8,422,488,910,3,422,89,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,1,61,1129,8,422,488,910,21,58,618,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,2,122,1190,8,422,488,910,11,112,557,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,3,183,1251,8,422,488,910,7,168,496,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,4,244,1312,8,422,488,910,6,214,435,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,5,305,1373,8,422,488,910,5,266,374,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,6,366,1434,8,422,488,910,4,318,313,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,7,427,1495,8,422,488,910,3,370,252,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,50,16,21,1068,8,488,1556,8,422,488,910,3,422,191,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,1,61,1169,8,422,488,910,21,58,578,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,2,122,1230,8,422,488,910,11,112,517,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,3,183,1291,8,422,488,910,7,168,456,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,4,244,1352,8,422,488,910,6,222,395,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,5,305,1413,8,422,488,910,5,277,334,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,6,366,1474,8,422,488,910,4,330,273,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,7,427,1535,8,422,488,910,3,388,212,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,55,16,21,1108,8,488,1596,8,422,488,910,3,422,151,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,1,61,1209,8,422,488,910,21,60,538,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,2,122,1270,8,422,488,910,11,120,477,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,3,183,1331,8,422,488,910,7,180,416,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,4,244,1392,8,422,488,910,6,240,355,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,5,305,1453,8,422,488,910,5,300,294,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,6,366,1514,8,422,488,910,4,360,233,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,7,427,1575,8,422,488,910,3,408,172,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,13,3,2,8,60,16,21,1148,8,488,1636,8,422,488,910,3,438,111,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,1,61,1168,8,422,488,910,22,58,579,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,2,122,1229,8,422,488,910,11,112,518,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,3,183,1290,8,422,488,910,8,162,457,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,4,244,1351,8,422,488,910,6,214,396,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,5,305,1412,8,422,488,910,5,266,335,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,6,366,1473,8,422,488,910,4,318,274,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,7,427,1534,8,422,488,910,4,370,213,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,50,16,22,1107,8,488,1595,8,422,488,910,3,422,152,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,1,61,1208,8,422,488,910,22,58,539,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,2,122,1269,8,422,488,910,11,112,478,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,3,183,1330,8,422,488,910,8,167,417,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,4,244,1391,8,422,488,910,6,221,356,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,5,305,1452,8,422,488,910,5,276,295,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,6,366,1513,8,422,488,910,4,330,234,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,7,427,1574,8,422,488,910,4,387,173,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,55,16,22,1147,8,488,1635,8,422,488,910,3,422,112,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,1,61,1248,8,422,488,910,22,60,499,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,2,122,1309,8,422,488,910,11,120,438,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,3,183,1370,8,422,488,910,8,180,377,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,4,244,1431,8,422,488,910,6,240,316,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,5,305,1492,8,422,488,910,5,296,255,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,6,366,1553,8,422,488,910,4,360,194,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,7,427,1614,8,422,488,910,4,412,133,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,3,3,8,60,16,22,1187,8,488,1675,8,422,488,910,3,422,72,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,1,61,1207,8,422,488,910,23,58,540,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,2,122,1268,8,422,488,910,12,112,479,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,3,183,1329,8,422,488,910,8,162,418,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,4,244,1390,8,422,488,910,6,214,357,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,5,305,1451,8,422,488,910,5,266,296,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,6,366,1512,8,422,488,910,4,318,235,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,7,427,1573,8,422,488,910,4,370,174,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,50,16,23,1146,8,488,1634,8,422,488,910,3,422,113,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,1,61,1247,8,422,488,910,23,58,500,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,2,122,1308,8,422,488,910,12,112,439,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,3,183,1369,8,422,488,910,8,166,378,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,4,244,1430,8,422,488,910,6,220,317,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,5,305,1491,8,422,488,910,5,275,256,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,6,366,1552,8,422,488,910,4,330,195,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,7,427,1613,8,422,488,910,4,386,134,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,55,16,23,1186,8,488,1674,8,422,488,910,3,422,73,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,1,61,1287,8,422,488,910,23,60,460,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,2,122,1348,8,422,488,910,12,120,399,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,3,183,1409,8,422,488,910,8,180,338,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,4,244,1470,8,422,488,910,6,240,277,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,5,305,1531,8,422,488,910,5,300,216,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,6,366,1592,8,422,488,910,4,360,155,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,7,427,1653,8,422,488,910,4,416,94,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,15,3,4,8,60,16,23,1226,8,488,1714,8,422,488,910,3,422,33,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,1,61,1185,8,422,488,910,22,58,562,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,2,122,1246,8,422,488,910,11,112,501,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,3,183,1307,8,422,488,910,8,168,440,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,4,244,1368,8,422,488,910,6,214,379,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,5,305,1429,8,422,488,910,5,266,318,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,6,366,1490,8,422,488,910,4,318,257,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,7,427,1551,8,422,488,910,4,370,196,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,50,16,22,1124,8,488,1612,8,422,488,910,3,422,135,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,1,61,1225,8,422,488,910,22,58,522,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,2,122,1286,8,422,488,910,11,112,461,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,3,183,1347,8,422,488,910,8,168,400,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,4,244,1408,8,422,488,910,6,222,339,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,5,305,1469,8,422,488,910,5,277,278,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,6,366,1530,8,422,488,910,4,330,217,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,7,427,1591,8,422,488,910,4,388,156,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,55,16,22,1164,8,488,1652,8,422,488,910,3,422,95,30,0,6,32,52,1,
lattigo,16,32768,58,52,7,14,4,2,8,60,16,22,1204,1,61,1265,8,422,488,910,22,60,482,30,0,6,32,52,1,
